new_index,s_time,e_time,delta_time,old_index
44071,68160,71400,67260,90
44072,68160,71340,26880,1432
44073,68220,69360,6120,1586
44074,68220,71220,25380,1472
44075,68220,69780,28380,928
44076,68220,70680,29520,965
44077,68220,68880,29220,719
44078,68220,76740,31980,1467
44079,68220,72180,28740,1312
44080,68220,72660,28620,1382
44081,68220,69780,29520,735
44082,68220,70440,29520,848
44083,68220,70080,29820,791
44084,68220,70680,27720,1280
44085,68220,69360,6120,1585
44086,68220,70380,30720,710
44087,68220,71460,29520,1066
44088,68220,69240,28500,877
44089,68220,70320,44220,341
44090,68220,70860,29100,919
44091,68220,71280,28620,1217
44092,68220,71160,28440,1259
44093,68220,71460,29220,1184
44094,68220,70620,29220,1287
44095,68220,71400,41520,503
44096,68220,69900,48600,189
44097,68220,71400,28920,1207
44098,68220,71880,31920,728
44099,68220,70080,29280,890
44100,68220,71340,29220,1078
44101,68220,70560,31320,709
44102,68220,69000,25980,1305
44103,68220,68580,29400,712
44104,68220,70080,29700,894
44105,68220,71760,21960,1540
44106,68220,70380,29520,912
44107,68220,71160,29520,1039
44108,68220,70620,29520,915
44109,68280,69960,39600,549
44110,68280,72240,67380,89
44111,68280,69120,27900,973
44112,68280,69660,25440,1454
44113,68280,69960,39600,551
44114,68280,71520,31680,729
44115,68280,72540,23280,1541
44116,68280,74400,29280,1456
44117,68280,70260,29640,867
44118,68280,70260,46680,235
44119,68280,71760,39780,577
44120,68280,71940,28920,1357
44121,68280,69840,27600,1147
44122,68280,69240,28680,808
44123,68280,71040,5280,1611
44124,68280,70080,66480,18
44125,68280,71940,48480,253
44126,68280,71820,29460,1252
44127,68280,69900,26040,1376
44128,68280,74160,47760,459
44129,68280,69480,28080,1161
44130,68280,70740,29040,1069
44131,68280,71040,5280,1610
44132,68280,69240,28680,812
44133,68280,72180,29580,1253
44134,68280,71460,28980,1168
44135,68280,70080,29040,947
44136,68280,69720,65580,45
44137,68280,72060,44880,396
44138,68280,71160,29280,1030
44139,68280,68880,29160,724
44140,68280,70560,28200,1231
44141,68280,69780,29160,885
44142,68280,68940,29100,731
44143,68280,70620,31980,698
44144,68280,73140,28680,1442
44145,68280,71160,28440,1339
44146,68280,72060,44880,394
44147,68280,70620,29280,895
44148,68280,69840,29460,849
44149,68280,71520,29280,1127
44150,68340,70980,29340,1045
44151,68340,71040,29340,1115
44152,68340,71940,48600,251
44153,68340,81480,39540,1158
44154,68340,70380,29460,992
44155,68340,71640,30240,1007
44156,68340,71520,28320,1218
44157,68340,70320,29220,938
44158,68340,72720,50100,220
44159,68340,71820,29160,1307
44160,68340,72720,50100,222
44161,68340,71700,29640,1071
44162,68340,74880,49680,315
44163,68340,71700,29940,943
44164,68340,69840,28140,1004
44165,68340,70800,47940,236
44166,68340,73140,44940,367
44167,68400,71460,29520,1050
44168,68400,72600,7200,1612
44169,68400,71640,29760,1238
44170,68400,73380,29880,1391
44171,68400,73620,6300,1640
44172,68400,73200,50400,237
44173,68400,72540,50400,206
44174,68400,71460,29700,1012
44175,68400,71820,68400,27
44176,68400,73620,27600,1498
44177,68400,71640,29700,1253
44178,68400,71460,30000,1209
44179,68400,73080,50400,230
44180,68400,73080,28800,1452
44181,68400,71340,28800,1178
44182,68400,73920,49200,298
44183,68400,71100,28800,1092
44184,68400,71100,29400,968
44185,68400,71400,28500,1256
44186,68400,70980,30600,818
44187,68400,70920,31260,756
44188,68400,71400,30600,957
44189,68400,70920,28500,1250
44190,68400,71460,28200,1329
44191,68400,71880,41400,554
44192,68400,72960,68400,52
44193,68400,72480,28800,1356
44194,68400,73020,50400,221
44195,68400,71640,29220,1232
44196,68400,73080,65400,108
44197,68400,72720,68400,41
44198,68400,70920,29460,961
44199,68400,73500,28800,1461
44200,68400,72240,29520,1334
44201,68400,71760,46200,287
44202,68400,73500,50400,246
44203,68400,71640,50400,187
44204,68400,72960,5400,1649
44205,68400,71160,48300,208
44206,68400,71280,28800,1235
44207,68400,71460,29400,1035
44208,68400,72600,45900,345
44209,68400,72720,28800,1375
44210,68400,72360,29700,1233
44211,68400,73020,29100,1396
44212,68400,73440,48600,303
44213,68400,72420,50400,202
44214,68400,72960,27480,1480
44215,68400,72180,29400,1284
44216,68400,71340,28800,1228
44217,68400,71340,29280,1248
44218,68400,73440,5400,1671
44219,68400,73620,6300,1639
44220,68400,72240,28800,1358
44221,68400,71640,29700,1098
44222,68400,70920,28200,1239
44223,68400,71400,46800,262
44224,68400,72540,28800,1386
44225,68400,72720,7200,1607
44226,68400,71100,28800,1220
44227,68400,71100,27900,1352
44228,68400,71760,67200,50
44229,68400,72960,40800,659
44230,68400,71640,29520,1192
44231,68400,72120,28800,1296
44232,68400,72540,28800,1422
44233,68400,73500,29640,1398
44234,68400,71640,29700,1059
44235,68400,71340,31500,782
44236,68400,71280,29520,1083
44237,68400,71100,29880,1032
44238,68400,72120,31200,910
44239,68400,73620,48000,331
44240,68400,72420,30000,1123
44241,68400,73080,50400,229
44242,68400,71040,48300,231
44243,68400,71640,28800,1288
44244,68400,72060,26400,1513
44245,68400,72060,7200,1603
44246,68400,71940,68040,36
44247,68400,74220,30600,1443
44248,68400,72180,29760,1238
44249,68400,71220,38940,639
44250,68400,71220,28800,1157
44251,68400,71520,28800,1162
44252,68400,71040,46800,284
44253,68400,73920,30600,1443
44254,68400,72480,28800,1337
44255,68400,70980,28800,1142
44256,68400,71520,45720,316
44257,68400,73080,29700,1405
44258,68400,71340,29400,1150
44259,68400,71760,43200,456
44260,68400,71640,68400,21
44261,68400,76140,66600,129
44262,68400,70980,28680,1165
44263,68400,72600,28740,1412
44264,68400,73020,28800,1434
44265,68400,72600,29700,1354
44266,68400,73080,39600,664
44267,68400,74820,50400,291
44268,68400,73920,41400,648
44269,68400,71040,48300,232
44270,68400,73260,44100,480
44271,68400,71520,19920,1549
44272,68400,71520,28800,1278
44273,68400,73920,50400,255
44274,68400,71760,28800,1309
44275,68400,72000,46800,290
44276,68400,75360,48600,322
44277,68400,71040,35880,671
44278,68400,72300,0,1757
44279,68400,72480,50400,205
44280,68400,71040,46800,282
44281,68400,73020,43500,436
44282,68400,72480,7200,1606
44283,68400,73560,48600,266
44284,68400,72180,50400,195
44285,68400,73380,68400,57
44286,68400,72840,50400,216
44287,68400,73080,5400,1636
44288,68400,74280,29700,1427
44289,68400,71220,45000,394
44290,68400,70980,29700,951
44291,68400,71400,27000,1435
44292,68400,72960,66600,87
44293,68400,73320,46800,361
44294,68400,72420,50400,204
44295,68400,74280,29400,1484
44296,68400,72180,28800,1394
44297,68400,71040,28800,1167
44298,68400,70980,30600,819
44299,68400,72600,31200,958
44300,68400,71220,3600,1652
44301,68400,72420,28800,1378
44302,68400,73620,39600,674
44303,68400,71040,28500,1183
44304,68400,71640,48000,236
44305,68400,73920,49200,299
44306,68400,71100,28800,1200
44307,68400,76020,43200,657
44308,68400,71940,28620,1350
44309,68400,72300,28800,1392
44310,68400,72540,9000,1591
44311,68400,73500,50400,247
44312,68400,73920,50400,254
44313,68400,71580,30000,1080
44314,68400,72840,30600,1202
44315,68400,73080,46200,381
44316,68400,72840,28800,1446
44317,68400,72660,29700,1327
44318,68400,72060,28800,1285
44319,68400,72060,32400,730
44320,68400,72780,28860,1251
44321,68400,75780,3600,1761
44322,68400,72420,42300,493
44323,68400,72300,0,1756
44324,68400,73080,4800,1684
44325,68400,71040,26160,1478
44326,68400,72660,28800,1420
44327,68400,71760,29400,1230
44328,68400,73320,46800,360
44329,68400,70980,29520,1046
44330,68400,71760,43200,457
44331,68400,78120,49200,468
44332,68400,72180,30000,1155
44333,68400,72660,28800,1400
44334,68400,69900,27900,1138
44335,68400,69420,27480,1095
44336,68400,70500,29040,1040
44337,68400,74040,29400,1444
44338,68400,69840,29160,875
44339,68400,70140,28800,945
44340,68400,70500,29700,815
44341,68400,70740,29580,1029
44342,68400,69840,27600,1211
44343,68400,69420,29460,771
44344,68400,70140,49500,181
44345,68400,69420,23400,1509
44346,68400,69120,27600,1072
44347,68400,69780,29340,770
44348,68400,69420,36000,663
44349,68400,69120,9000,1576
44350,68400,69840,46800,233
44351,68400,69960,27900,1019
44352,68400,70680,46800,269
44353,68400,70680,29400,978
44354,68400,69420,27000,1205
44355,68400,69780,28560,971
44356,68400,69060,28260,887
44357,68400,69480,28740,823
44358,68400,70800,28800,1068
44359,68400,69840,28800,925
44360,68400,69000,29100,744
44361,68400,69780,5400,1598
44362,68400,70800,29520,963
44363,68400,69480,28800,888
44364,68400,70800,29220,1090
44365,68400,70500,29520,1050
44366,68400,70200,27900,1249
44367,68400,69480,48000,192
44368,68400,69420,28800,833
44369,68400,69960,67680,11
44370,68400,69420,28800,838
44371,68400,69420,28620,898
44372,68400,69960,67680,10
44373,68400,69960,1200,1703
44374,68400,70200,28740,1001
44375,68400,70140,31500,700
44376,68400,70140,49500,180
44377,68400,69420,28800,836
44378,68400,70140,48180,203
44379,68400,70500,28800,1146
44380,68400,69780,28800,862
44381,68400,70680,46800,270
44382,68400,70080,28800,923
44383,68400,69240,30000,713
44384,68400,70620,29700,876
44385,68400,69240,29640,753
44386,68400,69840,27600,1149
44387,68400,70080,43200,379
44388,68400,70080,10800,1568
44389,68400,69240,28800,844
44390,68400,69840,29700,766
44391,68400,69180,25200,1417
44392,68400,69240,29340,747
44393,68400,70020,27900,1143
44394,68400,69780,50400,170
44395,68400,69180,28800,811
44396,68400,74040,50400,259
44397,68400,69240,46800,226
44398,68400,69240,32400,683
44399,68400,70080,28620,1042
44400,68400,69240,32400,684
44401,68400,69240,28800,827
44402,68400,70020,29700,835
44403,68400,69240,28800,828
44404,68400,70620,43200,408
44405,68400,70620,45000,330
44406,68400,74100,43200,581
44407,68400,69120,9000,1575
44408,68400,69240,30000,711
44409,68400,69840,28800,966
44410,68400,70140,28800,970
44411,68400,69360,27120,1219
44412,68400,69120,29520,725
44413,68400,69360,43200,347
44414,68400,69300,23760,1491
44415,68400,74160,68400,79
44416,68400,69300,27900,1055
44417,68400,74040,50400,260
44418,68400,69240,29940,714
44419,68400,69300,27900,1022
44420,68400,69780,50400,169
44421,68400,74100,28800,1499
44422,68400,69300,27300,1154
44423,68400,69300,27720,1085
44424,68400,69120,28800,821
44425,68400,69300,29340,751
44426,68400,69300,29520,745
44427,68400,69300,27900,1044
44428,68400,69000,43200,334
44429,68400,70200,28800,998
44430,68400,69660,25260,1463
44431,68400,69900,27900,1141
44432,68400,70860,8400,1582
44433,68400,69660,29220,954
44434,68400,70260,28200,1076
44435,68400,69600,29040,842
44436,68400,70860,28800,1112
44437,68400,69900,28800,911
44438,68400,69600,28800,834
44439,68400,70380,30600,732
44440,68400,69540,29280,762
44441,68400,69780,28560,935
44442,68400,70380,47460,240
44443,68400,70260,27060,1355
44444,68400,69600,27300,1153
44445,68400,70260,29460,854
44446,68400,69600,36000,663
44447,68400,69600,35520,670
44448,68400,70380,50400,174
44449,68400,69540,29700,720
44450,68400,69900,28200,989
44451,68400,69660,28260,881
44452,68400,69660,28800,831
44453,68400,69660,46380,219
44454,68400,69600,28800,852
44455,68400,70860,28800,1128
44456,68400,70320,28800,922
44457,68400,69600,27180,1266
44458,68400,70320,28800,1028
44459,68400,69660,29640,740
44460,68400,70860,27000,1419
44461,68400,70380,27600,1290
44462,68400,69600,27000,1210
44463,68400,70380,43200,397
44464,68400,69600,28860,798
44465,68400,70380,43200,398
44466,68400,70380,47700,215
44467,68400,70320,28800,1049
44468,68400,69600,28800,940
44469,68400,69720,35520,670
44470,68400,70200,30000,777
44471,68400,69960,25200,1465
44472,68400,69480,27900,1005
44473,68400,69480,38400,593
44474,68400,69480,29400,742
44475,68400,70200,27600,1208
44476,68400,70440,25200,1474
44477,68400,69480,29760,743
44478,68400,70440,28200,1031
44479,68400,70440,28080,1201
44480,68400,69000,43200,335
44481,68400,70200,29400,786
44482,68400,70500,28800,1084
44483,68400,70800,47100,243
44484,68400,70200,29400,917
44485,68400,69000,28500,856
44486,68400,69480,28800,829
44487,68400,69480,28800,868
44488,68400,69960,27900,1180
44489,68400,70380,49200,191
44490,68400,70380,27900,1197
44491,68400,69540,23400,1517
44492,68400,70800,28080,1295
44493,68400,69960,27900,1099
44494,68400,68880,28800,769
44495,68400,74160,28800,1492
44496,68400,68940,28200,865
44497,68400,69480,38400,592
44498,68400,70260,28200,1182
44499,68400,70380,50400,173
44500,68460,72420,41760,502
44501,68460,72180,27600,1459
44502,68460,69780,45840,267
44503,68460,70440,44460,340
44504,68460,70320,29700,884
44505,68460,73080,50400,228
44506,68460,71160,29460,1017
44507,68460,73740,48600,314
44508,68460,72240,1200,1751
44509,68460,70560,39660,622
44510,68460,69780,25620,1431
44511,68460,72120,28860,1366
44512,68460,70440,29580,900
44513,68460,72480,29460,1304
44514,68460,72300,28680,1370
44515,68460,72420,29160,1335
44516,68460,73080,50400,224
44517,68460,70560,29760,873
44518,68460,73380,27960,1488
44519,68460,71100,29820,990
44520,68460,69960,29460,816
44521,68460,70920,27960,1197
44522,68460,70860,29160,1094
44523,68460,72660,29760,1283
44524,68460,71820,29160,1274
44525,68460,70980,47880,245
44526,68520,71040,28920,1119
44527,68520,77040,32280,1467
44528,68520,70260,66720,20
44529,68520,70800,29700,979
44530,68520,70380,29580,890
44531,68520,70740,27960,1151
44532,68520,71940,46020,297
44533,68520,71640,31080,807
44534,68520,71340,40440,547
44535,68520,69300,29220,784
44536,68520,69480,28320,972
44537,68520,71580,29520,1195
44538,68520,69480,27300,1134
44539,68520,73020,5340,1676
44540,68520,75360,49500,342
44541,68520,71400,30120,1077
44542,68520,71640,40020,578
44543,68520,72960,64920,154
44544,68520,70800,28620,1101
44545,68520,69900,26340,1359
44546,68520,73200,40320,632
44547,68520,70320,28020,1197
44548,68520,70740,29520,929
44549,68520,69840,29760,813
44550,68520,70020,29820,790
44551,68520,71820,49920,201
44552,68520,73200,49560,257
44553,68520,69240,29280,726
44554,68520,69900,28620,980
44555,68520,71280,29940,1021
44556,68520,72420,29520,1186
44557,68520,70500,28920,1043
44558,68520,70500,26520,1424
44559,68520,69360,27300,1114
44560,68520,71220,29520,1113
44561,68580,71700,29880,1009
44562,68580,71760,29160,1270
44563,68580,70620,29280,999
44564,68580,72360,29280,1257
44565,68580,70140,30000,760
44566,68580,69240,32460,687
44567,68580,69420,29460,749
44568,68580,71700,25920,1511
44569,68580,69720,6480,1585
44570,68580,72480,45720,288
44571,68580,72300,40980,659
44572,68580,71700,29880,1268
44573,68580,71820,67680,90
44574,68580,69420,28560,903
44575,68580,69720,6480,1586
44576,68580,72360,40980,591
44577,68580,69720,29700,820
44578,68580,72180,31980,783
44579,68580,72060,29580,1063
44580,68580,70320,29520,883
44581,68580,71880,29700,1065
44582,68580,72660,29880,1135
44583,68580,73080,50220,239
44584,68580,70920,27300,1401
44585,68580,69180,30180,707
44586,68640,71640,30240,1056
44587,68640,71280,29400,1110
44588,68640,70620,30000,867
44589,68640,71640,27360,1429
44590,68640,73080,29340,1344
44591,68640,69840,29760,776
44592,68640,69180,30060,708
44593,68640,70200,29160,1018
44594,68640,73620,29040,1415
44595,68640,69900,29340,851
44596,68640,78540,29940,1538
44597,68640,70680,29040,1229
44598,68640,70560,29160,974
44599,68640,72120,50400,194
44600,68640,70560,48240,210
44601,68640,70560,48240,212
44602,68640,70560,29940,802
44603,68640,74160,42180,575
44604,68640,69120,5760,1589
44605,68640,73560,49440,275
44606,68640,70740,29640,931
44607,68640,73560,49440,276
44608,68640,72360,31440,959
44609,68640,70740,29340,955
44610,68640,72600,29640,1336
44611,68640,73140,32520,736
44612,68640,70080,29580,804
44613,68640,70860,29520,950
44614,68640,69480,29040,822
44615,68640,69900,29760,765
44616,68640,71580,47040,280
44617,68640,71940,29640,1225
44618,68640,72540,50220,211
44619,68640,69120,29640,718
44620,68640,73020,50400,222
44621,68640,69780,68340,0
44622,68640,73020,50400,220
44623,68640,69540,27840,1067
44624,68640,70980,32400,706
44625,68640,70920,29760,1174
44626,68640,69480,28620,904
44627,68640,72480,29520,1367
44628,68640,69540,29520,754
44629,68640,73740,29040,1462
44630,68640,69300,29520,724
44631,68640,69540,46440,244
44632,68640,69780,27360,1136
44633,68640,72540,50220,213
44634,68700,72660,67800,89
44635,68700,69720,28800,897
44636,68700,71640,3600,1669
44637,68700,69660,28800,878
44638,68700,69480,28800,805
44639,68700,70980,29400,1020
44640,68700,71580,30300,981
44641,68700,71640,3600,1670
44642,68700,72960,3600,1723
44643,68700,70500,29340,969
44644,68700,72960,41100,658
44645,68700,73080,7200,1613
44646,68700,72960,3600,1722
44647,68700,70260,30000,843
44648,68700,72300,48960,251
44649,68700,70860,48600,209
44650,68700,69960,29400,855
44651,68700,69780,28500,1031
44652,68700,73740,4200,1719
44653,68700,70440,28560,1014
44654,68700,72660,29820,1326
44655,68700,71280,28800,1198
44656,68700,73560,30000,1369
44657,68700,70260,27900,1223
44658,68700,71340,29400,1011
44659,68700,70200,28620,1096
44660,68700,75000,7200,1661
44661,68700,75000,7200,1660
44662,68700,72240,30000,1175
44663,68700,70800,31500,699
44664,68700,72960,29700,1372
44665,68700,69720,29400,779
44666,68700,70440,29400,918
44667,68700,71460,47100,252
44668,68700,74640,50400,279
44669,68700,72240,29700,1269
44670,68700,71880,29400,1168
44671,68700,71520,30300,942
44672,68700,70500,30060,814
44673,68700,73560,28260,1486
44674,68700,70860,31200,722
44675,68700,71580,29940,1025
44676,68700,73140,32400,824
44677,68700,72660,28800,1388
44678,68700,70860,30300,774
44679,68700,71640,30000,1109
44680,68700,70800,29400,1027
44681,68700,73740,30000,1428
44682,68700,71820,29700,1102
44683,68700,72180,50400,198
44684,68700,73320,50700,221
44685,68700,73740,48900,303
44686,68700,73680,30180,1391
44687,68700,73920,46980,383
44688,68700,71220,3000,1680
44689,68700,72060,30000,1064
44690,68700,70080,27300,1341
